light_id,x_coordinate,y_coordinate
berts_brights:2-245,241.5,120
berts_brights:2-246,241.5,118.5
berts_brights:2-247,241.5,117
berts_brights:2-248,241.5,115.5
berts_brights:2-249,241.5,114
berts_brights:2-250,241.5,112.5
berts_brights:2-251,241.5,111
berts_brights:2-252,241.5,109.5
berts_brights:2-253,241.5,108
berts_brights:2-254,241.5,106.5
berts_brights:2-255,241.5,105
berts_brights:2-256,241.5,103.5
berts_brights:2-257,241.5,102
berts_brights:2-258,241.5,100.5
berts_brights:2-259,241.5,99
berts_brights:2-260,241.5,97.5
berts_brights:2-261,241.5,96
berts_brights:2-262,241.5,94.5
berts_brights:2-263,241.5,93
berts_brights:2-264,241.5,91.5
berts_brights:2-265,241.5,90
berts_brights:2-266,241.5,88.5
berts_brights:2-267,241.5,87
berts_brights:2-268,241.5,85.5
berts_brights:2-269,241.5,84
berts_brights:2-270,241.5,82.5
berts_brights:2-271,241.5,81
berts_brights:2-272,241.5,79.5
berts_brights:2-273,241.5,78
berts_brights:2-274,241.5,76.5
berts_brights:2-275,241.5,75
berts_brights:2-276,241.5,73.5
berts_brights:2-277,241.5,72
berts_brights:2-278,241.5,70.5
berts_brights:2-279,241.5,69
berts_brights:2-280,241.5,67.5
berts_brights:2-281,241.5,66
berts_brights:2-282,241.5,64.5
berts_brights:2-283,241.5,63
berts_brights:2-284,241.5,61.5
berts_brights:2-285,241.5,60
berts_brights:2-286,241.5,58.5
berts_brights:2-287,241.5,57
berts_brights:2-288,241.5,55.5
berts_brights:2-289,241.5,54
berts_brights:2-290,241.5,52.5
berts_brights:2-291,241.5,51
berts_brights:2-292,241.5,49.5
berts_brights:2-293,241.5,48
berts_brights:2-294,241.5,46.5
berts_brights:2-295,241.5,45
berts_brights:2-296,241.5,43.5
berts_brights:2-297,241.5,42
berts_brights:2-298,241.5,40.5
berts_brights:2-299,241.5,39
berts_brights:2-300,241.5,37.5
berts_brights:2-301,241.5,36
berts_brights:2-302,241.5,34.5
berts_brights:2-303,241.5,33
berts_brights:2-304,241.5,31.5
berts_brights:2-305,241.5,30
berts_brights:2-306,241.5,28.5
berts_brights:2-307,241.5,27
berts_brights:2-308,241.5,25.5
berts_brights:2-309,241.5,24
berts_brights:2-310,241.5,22.5
berts_brights:2-311,241.5,21
berts_brights:2-312,241.5,19.5
berts_brights:2-313,241.5,18
berts_brights:2-314,241.5,16.5
berts_brights:2-315,241.5,15
berts_brights:2-316,241.5,13.5
berts_brights:2-317,241.5,12
berts_brights:2-318,241.5,10.5
berts_brights:2-319,241.5,9
berts_brights:2-320,241.5,7.5
berts_brights:2-321,241.5,6
berts_brights:2-322,241.5,4.5
berts_brights:2-323,241.5,3
berts_brights:2-324,241.5,1.5
spoonful_of_circuitry:1-0,294,0
spoonful_of_circuitry:1-1,294,1.5
spoonful_of_circuitry:1-2,294,3
spoonful_of_circuitry:1-3,294,4.5
spoonful_of_circuitry:1-4,294,6
spoonful_of_circuitry:1-5,294,7.5
spoonful_of_circuitry:1-6,294,9
spoonful_of_circuitry:1-7,294,10.5
spoonful_of_circuitry:1-8,294,12
spoonful_of_circuitry:1-9,294,13.5
spoonful_of_circuitry:1-10,294,15
spoonful_of_circuitry:1-11,294,16.5
spoonful_of_circuitry:1-12,294,18
spoonful_of_circuitry:1-13,294,19.5
spoonful_of_circuitry:1-14,294,21
spoonful_of_circuitry:1-15,294,22.5
spoonful_of_circuitry:1-16,294,24
spoonful_of_circuitry:1-17,294,25.5
spoonful_of_circuitry:1-18,294,27
spoonful_of_circuitry:1-19,294,28.5
spoonful_of_circuitry:1-20,294,30
spoonful_of_circuitry:1-21,294,31.5
spoonful_of_circuitry:1-22,294,33
spoonful_of_circuitry:1-23,294,34.5
spoonful_of_circuitry:1-24,294,36
spoonful_of_circuitry:1-25,294,37.5
spoonful_of_circuitry:1-26,294,39
spoonful_of_circuitry:1-27,294,40.5
spoonful_of_circuitry:1-28,294,42
spoonful_of_circuitry:1-29,294,43.5
spoonful_of_circuitry:1-30,294,45
spoonful_of_circuitry:1-31,294,46.5
spoonful_of_circuitry:1-32,294,48
spoonful_of_circuitry:1-33,294,49.5
spoonful_of_circuitry:1-34,294,51
spoonful_of_circuitry:1-35,294,52.5
spoonful_of_circuitry:1-36,294,54
spoonful_of_circuitry:1-37,294,55.5
spoonful_of_circuitry:1-38,294,57
spoonful_of_circuitry:1-39,294,58.5
spoonful_of_circuitry:1-40,294,60
spoonful_of_circuitry:1-41,294,61.5
spoonful_of_circuitry:1-42,294,63
spoonful_of_circuitry:1-43,294,64.5
spoonful_of_circuitry:1-44,294,66
spoonful_of_circuitry:1-45,294,67.5
spoonful_of_circuitry:1-46,294,69
spoonful_of_circuitry:1-47,294,70.5
spoonful_of_circuitry:1-48,294,72
spoonful_of_circuitry:1-49,294,73.5
spoonful_of_circuitry:1-50,294,75
spoonful_of_circuitry:1-51,294,76.5
spoonful_of_circuitry:1-52,294,78
spoonful_of_circuitry:1-53,294,79.5
spoonful_of_circuitry:1-54,294,81
spoonful_of_circuitry:1-55,294,82.5
spoonful_of_circuitry:1-56,294,84
spoonful_of_circuitry:1-57,294,85.5
spoonful_of_circuitry:1-58,294,87
spoonful_of_circuitry:1-59,294,88.5
spoonful_of_circuitry:1-60,294,90
spoonful_of_circuitry:1-61,294,91.5
spoonful_of_circuitry:1-62,294,93
spoonful_of_circuitry:1-63,294,94.5
spoonful_of_circuitry:1-64,294,96
spoonful_of_circuitry:1-65,295.5,96
spoonful_of_circuitry:1-66,297,96
spoonful_of_circuitry:1-67,298.5,96
spoonful_of_circuitry:1-68,300,96
spoonful_of_circuitry:1-69,301.5,96
spoonful_of_circuitry:1-70,303,96
spoonful_of_circuitry:1-71,304.5,96
spoonful_of_circuitry:1-72,306,96
spoonful_of_circuitry:1-73,307.5,96
spoonful_of_circuitry:1-74,309,96
spoonful_of_circuitry:1-75,310.5,96
spoonful_of_circuitry:1-76,312,96
spoonful_of_circuitry:1-77,313.5,96
spoonful_of_circuitry:1-78,315,96
spoonful_of_circuitry:1-79,316.5,96
spoonful_of_circuitry:1-80,318,96
spoonful_of_circuitry:1-81,319.5,96
spoonful_of_circuitry:1-82,321,96
spoonful_of_circuitry:1-83,322.5,96
spoonful_of_circuitry:1-84,324,96
spoonful_of_circuitry:1-85,325.5,96
spoonful_of_circuitry:1-86,327,96
spoonful_of_circuitry:1-87,328.5,96
spoonful_of_circuitry:1-88,330,96
spoonful_of_circuitry:1-89,331.5,96
spoonful_of_circuitry:1-90,333,96
spoonful_of_circuitry:1-91,334.5,96
spoonful_of_circuitry:1-92,336,96
spoonful_of_circuitry:1-93,337.5,96
spoonful_of_circuitry:1-94,337.5,94.5
spoonful_of_circuitry:1-95,337.5,93
spoonful_of_circuitry:1-96,337.5,91.5
spoonful_of_circuitry:1-97,337.5,90
spoonful_of_circuitry:1-98,337.5,88.5
spoonful_of_circuitry:1-99,337.5,87
spoonful_of_circuitry:1-100,337.5,85.5
spoonful_of_circuitry:1-101,337.5,84
spoonful_of_circuitry:1-102,337.5,82.5
spoonful_of_circuitry:1-103,337.5,81
spoonful_of_circuitry:1-104,337.5,79.5
spoonful_of_circuitry:1-105,337.5,78
spoonful_of_circuitry:1-106,337.5,76.5
spoonful_of_circuitry:1-107,337.5,75
spoonful_of_circuitry:1-108,337.5,73.5
spoonful_of_circuitry:1-109,337.5,72
spoonful_of_circuitry:1-110,337.5,70.5
spoonful_of_circuitry:1-111,337.5,69
spoonful_of_circuitry:1-112,337.5,67.5
spoonful_of_circuitry:1-113,337.5,66
spoonful_of_circuitry:1-114,337.5,64.5
spoonful_of_circuitry:1-115,337.5,63
spoonful_of_circuitry:1-116,337.5,61.5
spoonful_of_circuitry:1-117,337.5,60
spoonful_of_circuitry:1-118,337.5,58.5
spoonful_of_circuitry:1-119,337.5,57
spoonful_of_circuitry:1-120,337.5,55.5
spoonful_of_circuitry:1-121,337.5,54
spoonful_of_circuitry:1-122,337.5,52.5
spoonful_of_circuitry:1-123,337.5,51
spoonful_of_circuitry:1-124,337.5,49.5
spoonful_of_circuitry:1-125,337.5,48
spoonful_of_circuitry:1-126,337.5,46.5
spoonful_of_circuitry:1-127,337.5,45
spoonful_of_circuitry:1-128,337.5,43.5
spoonful_of_circuitry:1-129,337.5,42
spoonful_of_circuitry:1-130,337.5,40.5
spoonful_of_circuitry:1-131,337.5,39
spoonful_of_circuitry:1-132,337.5,37.5
spoonful_of_circuitry:1-133,337.5,36
spoonful_of_circuitry:1-134,337.5,34.5
spoonful_of_circuitry:1-135,337.5,33
spoonful_of_circuitry:1-136,337.5,31.5
spoonful_of_circuitry:1-137,337.5,30
spoonful_of_circuitry:1-138,337.5,28.5
spoonful_of_circuitry:1-139,337.5,27
spoonful_of_circuitry:1-140,337.5,25.5
spoonful_of_circuitry:1-141,337.5,24
spoonful_of_circuitry:1-142,337.5,22.5
spoonful_of_circuitry:1-143,337.5,21
spoonful_of_circuitry:1-144,337.5,19.5
spoonful_of_circuitry:1-145,337.5,18
spoonful_of_circuitry:1-146,337.5,16.5
spoonful_of_circuitry:1-147,337.5,15
spoonful_of_circuitry:1-148,337.5,13.5
spoonful_of_circuitry:1-149,337.5,12
spoonful_of_circuitry:1-150,337.5,10.5
spoonful_of_circuitry:1-151,337.5,9
spoonful_of_circuitry:1-152,337.5,7.5
spoonful_of_circuitry:1-153,337.5,6
spoonful_of_circuitry:1-154,337.5,4.5
spoonful_of_circuitry:1-155,337.5,3
spoonful_of_circuitry:1-156,337.5,1.5
spoonful_of_circuitry:2-0,272.5,0
spoonful_of_circuitry:2-1,272.5,1.5
spoonful_of_circuitry:2-2,272.5,3
spoonful_of_circuitry:2-3,272.5,4.5
spoonful_of_circuitry:2-4,272.5,6
spoonful_of_circuitry:2-5,272.5,7.5
spoonful_of_circuitry:2-6,272.5,9
spoonful_of_circuitry:2-7,272.5,10.5
spoonful_of_circuitry:2-8,272.5,12
spoonful_of_circuitry:2-9,272.5,13.5
spoonful_of_circuitry:2-10,272.5,15
spoonful_of_circuitry:2-11,272.5,16.5
spoonful_of_circuitry:2-12,272.5,18
spoonful_of_circuitry:2-13,272.5,19.5
spoonful_of_circuitry:2-14,272.5,21
spoonful_of_circuitry:2-15,272.5,22.5
spoonful_of_circuitry:2-16,272.5,24
spoonful_of_circuitry:2-17,272.5,25.5
spoonful_of_circuitry:2-18,272.5,27
spoonful_of_circuitry:2-19,272.5,28.5
spoonful_of_circuitry:2-20,272.5,30
spoonful_of_circuitry:2-21,272.5,31.5
spoonful_of_circuitry:2-22,272.5,33
spoonful_of_circuitry:2-23,272.5,34.5
spoonful_of_circuitry:2-24,272.5,36
spoonful_of_circuitry:2-25,272.5,37.5
spoonful_of_circuitry:2-26,272.5,39
spoonful_of_circuitry:2-27,272.5,40.5
spoonful_of_circuitry:2-28,272.5,42
spoonful_of_circuitry:2-29,272.5,43.5
spoonful_of_circuitry:2-30,272.5,45
spoonful_of_circuitry:2-31,272.5,46.5
spoonful_of_circuitry:2-32,272.5,48
spoonful_of_circuitry:2-33,272.5,49.5
spoonful_of_circuitry:2-34,272.5,51
spoonful_of_circuitry:2-35,272.5,52.5
spoonful_of_circuitry:2-36,272.5,54
spoonful_of_circuitry:2-37,272.5,55.5
spoonful_of_circuitry:2-38,272.5,57
spoonful_of_circuitry:2-39,272.5,58.5
spoonful_of_circuitry:2-40,272.5,60
spoonful_of_circuitry:2-41,272.5,61.5
spoonful_of_circuitry:2-42,272.5,63
spoonful_of_circuitry:2-43,272.5,64.5
spoonful_of_circuitry:2-44,272.5,66
spoonful_of_circuitry:2-45,272.5,67.5
spoonful_of_circuitry:2-46,272.5,69
spoonful_of_circuitry:2-47,272.5,70.5
spoonful_of_circuitry:2-48,272.5,72
spoonful_of_circuitry:2-49,272.5,73.5
spoonful_of_circuitry:2-50,272.5,75
spoonful_of_circuitry:2-51,272.5,76.5
spoonful_of_circuitry:2-52,272.5,78
spoonful_of_circuitry:2-53,272.5,79.5
spoonful_of_circuitry:2-54,272.5,81
spoonful_of_circuitry:2-55,272.5,82.5
spoonful_of_circuitry:2-56,272.5,84
spoonful_of_circuitry:2-57,272.5,85.5
spoonful_of_circuitry:2-58,272.5,87
spoonful_of_circuitry:2-59,272.5,88.5
spoonful_of_circuitry:2-60,272.5,90
spoonful_of_circuitry:2-61,272.5,91.5
spoonful_of_circuitry:2-62,272.5,93
spoonful_of_circuitry:2-63,272.5,94.5
spoonful_of_circuitry:2-64,272.5,96
spoonful_of_circuitry:2-65,272.5,97.5
spoonful_of_circuitry:2-66,272.5,99
spoonful_of_circuitry:2-67,272.5,100.5
spoonful_of_circuitry:2-68,272.5,102
spoonful_of_circuitry:2-69,272.5,103.5
spoonful_of_circuitry:2-70,272.5,105
spoonful_of_circuitry:2-71,272.5,106.5
spoonful_of_circuitry:2-72,272.5,108
spoonful_of_circuitry:2-73,272.5,109.5
spoonful_of_circuitry:2-74,272.5,111
spoonful_of_circuitry:2-75,272.5,112.5
spoonful_of_circuitry:2-76,272.5,114
spoonful_of_circuitry:2-77,272.5,115.5
spoonful_of_circuitry:2-78,272.5,117
spoonful_of_circuitry:2-79,272.5,118.5
spoonful_of_circuitry:2-80,272.5,120
spoonful_of_circuitry:2-81,272.5,121.5
spoonful_of_circuitry:2-82,272.5,123
spoonful_of_circuitry:2-83,272.5,124.5
spoonful_of_circuitry:2-84,272.5,126
spoonful_of_circuitry:2-85,272.5,127
spoonful_of_circuitry:2-86,274,127
spoonful_of_circuitry:2-87,275.5,127
spoonful_of_circuitry:2-88,277,127
spoonful_of_circuitry:2-89,278.5,127
spoonful_of_circuitry:2-90,280,127
spoonful_of_circuitry:2-91,281.5,127
spoonful_of_circuitry:2-92,283,127
spoonful_of_circuitry:2-93,284.5,127
spoonful_of_circuitry:2-94,286,127
spoonful_of_circuitry:2-95,287.5,127
spoonful_of_circuitry:2-96,289,127
spoonful_of_circuitry:2-97,290.5,127
spoonful_of_circuitry:2-98,292,127
spoonful_of_circuitry:2-99,293.5,127
spoonful_of_circuitry:2-100,295,127
spoonful_of_circuitry:2-101,296.5,127
spoonful_of_circuitry:2-102,298,127
spoonful_of_circuitry:2-103,299.5,127
spoonful_of_circuitry:2-104,301,127
spoonful_of_circuitry:2-105,302.5,127
spoonful_of_circuitry:2-106,304,127
spoonful_of_circuitry:2-107,305.5,127
spoonful_of_circuitry:2-108,307,127
spoonful_of_circuitry:2-109,308.5,127
spoonful_of_circuitry:2-110,310,127
spoonful_of_circuitry:2-111,311.5,127
spoonful_of_circuitry:2-112,313,127
spoonful_of_circuitry:2-113,314.5,127
spoonful_of_circuitry:2-114,316,127
spoonful_of_circuitry:2-115,317.5,127
spoonful_of_circuitry:2-116,319,127
spoonful_of_circuitry:2-117,320.5,127
spoonful_of_circuitry:2-118,322,127
spoonful_of_circuitry:2-119,323.5,127
spoonful_of_circuitry:2-120,325,127
spoonful_of_circuitry:2-121,326.5,127
spoonful_of_circuitry:2-122,328,127
spoonful_of_circuitry:2-123,329.5,127
spoonful_of_circuitry:2-124,331,127
spoonful_of_circuitry:2-125,332.5,127
spoonful_of_circuitry:2-126,334,127
spoonful_of_circuitry:2-127,335.5,127
spoonful_of_circuitry:2-128,337,127
spoonful_of_circuitry:2-129,338.5,127
spoonful_of_circuitry:2-130,340,127
spoonful_of_circuitry:2-131,341.5,127
spoonful_of_circuitry:2-132,343,127
spoonful_of_circuitry:2-133,344.5,127
spoonful_of_circuitry:2-134,346,127
spoonful_of_circuitry:2-135,347.5,127
spoonful_of_circuitry:2-136,349,127
spoonful_of_circuitry:2-137,350.5,127
spoonful_of_circuitry:2-138,352,127
spoonful_of_circuitry:2-139,353.5,127
spoonful_of_circuitry:2-140,355,127
spoonful_of_circuitry:2-141,356.5,127
spoonful_of_circuitry:2-142,358,127
spoonful_of_circuitry:2-143,359,127
spoonful_of_circuitry:2-144,359,125.5
spoonful_of_circuitry:2-145,359,124
spoonful_of_circuitry:2-146,359,122.5
spoonful_of_circuitry:2-147,359,121
spoonful_of_circuitry:2-148,359,119.5
spoonful_of_circuitry:2-149,359,118
spoonful_of_circuitry:2-150,359,116.5
spoonful_of_circuitry:2-151,359,115
spoonful_of_circuitry:2-152,359,113.5
spoonful_of_circuitry:2-153,359,112
spoonful_of_circuitry:2-154,359,110.5
spoonful_of_circuitry:2-155,359,109
spoonful_of_circuitry:2-156,359,107.5
spoonful_of_circuitry:2-157,359,106
spoonful_of_circuitry:2-158,359,104.5
spoonful_of_circuitry:2-159,359,103
spoonful_of_circuitry:2-160,359,101.5
spoonful_of_circuitry:2-161,359,100
spoonful_of_circuitry:2-162,359,98.5
spoonful_of_circuitry:2-163,359,97
spoonful_of_circuitry:2-164,359,95.5
spoonful_of_circuitry:2-165,359,94
spoonful_of_circuitry:2-166,359,92.5
spoonful_of_circuitry:2-167,359,91
spoonful_of_circuitry:2-168,359,89.5
spoonful_of_circuitry:2-169,359,88
spoonful_of_circuitry:2-170,359,86.5
spoonful_of_circuitry:2-171,359,85
spoonful_of_circuitry:2-172,359,83.5
spoonful_of_circuitry:2-173,359,82
spoonful_of_circuitry:2-174,359,80.5
spoonful_of_circuitry:2-175,359,79
spoonful_of_circuitry:2-176,359,77.5
spoonful_of_circuitry:2-177,359,76
spoonful_of_circuitry:2-178,359,74.5
spoonful_of_circuitry:2-179,359,73
spoonful_of_circuitry:2-180,359,71.5
spoonful_of_circuitry:2-181,359,70
spoonful_of_circuitry:2-182,359,68.5
spoonful_of_circuitry:2-183,359,67
spoonful_of_circuitry:2-184,359,65.5
spoonful_of_circuitry:2-185,359,64
spoonful_of_circuitry:2-186,359,62.5
spoonful_of_circuitry:2-187,359,61
spoonful_of_circuitry:2-188,359,59.5
spoonful_of_circuitry:2-189,359,58
spoonful_of_circuitry:2-190,359,56.5
spoonful_of_circuitry:2-191,359,55
spoonful_of_circuitry:2-192,359,53.5
spoonful_of_circuitry:2-193,359,52
spoonful_of_circuitry:2-194,359,50.5
spoonful_of_circuitry:2-195,359,49
spoonful_of_circuitry:2-196,359,47.5
spoonful_of_circuitry:2-197,359,46
spoonful_of_circuitry:2-198,359,44.5
spoonful_of_circuitry:2-199,359,43
spoonful_of_circuitry:2-200,359,41.5
spoonful_of_circuitry:2-201,359,40
spoonful_of_circuitry:2-202,359,38.5
spoonful_of_circuitry:2-203,359,37
spoonful_of_circuitry:2-204,359,35.5
spoonful_of_circuitry:2-205,359,34
spoonful_of_circuitry:2-206,359,32.5
spoonful_of_circuitry:2-207,359,31
spoonful_of_circuitry:2-208,359,29.5
spoonful_of_circuitry:2-209,359,28
spoonful_of_circuitry:2-210,359,26.5
spoonful_of_circuitry:2-211,359,25
spoonful_of_circuitry:2-212,359,23.5
spoonful_of_circuitry:2-213,359,22
spoonful_of_circuitry:2-214,359,20.5
spoonful_of_circuitry:2-215,359,19
spoonful_of_circuitry:2-216,359,17.5
spoonful_of_circuitry:2-217,359,16
spoonful_of_circuitry:2-218,359,14.5
spoonful_of_circuitry:2-219,359,13
spoonful_of_circuitry:2-220,359,11.5
spoonful_of_circuitry:2-221,359,10
spoonful_of_circuitry:2-222,359,8.5
spoonful_of_circuitry:2-223,359,7
spoonful_of_circuitry:2-224,359,5.5
spoonful_of_circuitry:2-225,359,4
spoonful_of_circuitry:2-226,359,2.5
spoonful_of_circuitry:2-227,359,1